arm,composite_skew_fraction,distractor_key_attention,head,layer,normalized_composite_trace,qk_factor_cosine,qk_initial_scale,relation,seed,step,target_key_attention,target_key_score_margin
negative-small,0.6931027259354456,0.0467711016535759,0,0,-0.2163088413812738,-0.06285402466676049,0.00390625,tied-negative,105,3200,0.05383934825658798,0.4119875431060791
negative-small,0.7008967188128494,0.08411040157079697,1,0,0.12323573399842323,0.022941715640546624,0.00390625,tied-negative,105,3200,0.04980606585741043,-0.44983673095703125
negative-small,0.6825266970737967,0.02343638613820076,2,0,-0.3399036362846345,-0.07776768517750118,0.00390625,tied-negative,105,3200,0.032718054950237274,0.07159316539764404
negative-small,0.6879219330272127,0.04793287068605423,3,0,-0.23648670021288457,-0.06835096539060712,0.00390625,tied-negative,105,3200,0.05901912972331047,0.5575962662696838
negative-small,0.7080225903430138,0.1887551248073578,0,1,-0.04758308166113264,-0.022102565768099013,0.00390625,tied-negative,105,3200,0.020801953971385956,0.35049915313720703
negative-small,0.7057082365589433,0.1792645901441574,1,1,-0.058654349835511294,-0.026713622624859643,0.00390625,tied-negative,105,3200,0.021687764674425125,0.3672018051147461
negative-small,0.7059369867338758,0.19507627189159393,2,1,-0.06378869463283794,-0.028725698504644792,0.00390625,tied-negative,105,3200,0.016997404396533966,0.3007183074951172
negative-small,0.7062721649004077,0.1961687058210373,3,1,-0.07490335568163811,-0.03453906375287331,0.00390625,tied-negative,105,3200,0.021650321781635284,0.3096036911010742
negative-small,0.5474240133246838,0.06526123732328415,0,2,1.5988294163720185,0.40804001048101773,0.00390625,tied-negative,105,3200,0.04933517426252365,-0.21331828832626343
negative-small,0.5303886139383658,0.07953935861587524,1,2,1.4288269934037958,0.36965879933148205,0.00390625,tied-negative,105,3200,0.06238900125026703,-0.0671791136264801
negative-small,0.5472116797515446,0.0746348649263382,2,2,1.5053917038104625,0.43459510099338217,0.00390625,tied-negative,105,3200,0.058843452483415604,-0.3019735515117645
negative-small,0.535406910087391,0.07430214434862137,3,2,1.510351707179057,0.4051016002898396,0.00390625,tied-negative,105,3200,0.05092616751790047,-0.3012723922729492
negative-small,0.5980275135670562,0.07607173919677734,0,3,1.2243202444658963,0.3111300678958188,0.00390625,tied-negative,105,3200,0.05377819016575813,-0.15654663741588593
negative-small,0.6475602609475549,0.06859815865755081,1,3,1.0727254542699542,0.2838136137391375,0.00390625,tied-negative,105,3200,0.054410651326179504,-0.06818586587905884
negative-small,0.6278229631552702,0.0716593861579895,2,3,1.3856553840263872,0.34763345496845743,0.00390625,tied-negative,105,3200,0.05025995150208473,-0.2362554371356964
negative-small,0.6215995204592846,0.06967563927173615,3,3,1.3861250507095721,0.34281592966685376,0.00390625,tied-negative,105,3200,0.04447354003787041,-0.2296561896800995
negative-small,0.6577701243221761,0.0476929247379303,0,0,0.08902472844139545,0.02099119158451479,0.00390625,tied-negative,105,6400,0.05716776102781296,0.27578604221343994
negative-small,0.7022128181912913,0.07970349490642548,1,0,-0.03707435576741365,-0.0060955655928200455,0.00390625,tied-negative,105,6400,0.053962841629981995,-0.5224695205688477
negative-small,0.6184632697416116,0.028763264417648315,2,0,-0.7916886320309572,-0.14695774038726744,0.00390625,tied-negative,105,6400,0.028801076114177704,-0.16260433197021484
negative-small,0.6945768496841185,0.04819110780954361,3,0,0.14427379547142644,0.037593108786453173,0.00390625,tied-negative,105,6400,0.06869541108608246,0.5199427008628845
negative-small,0.7050392119894184,0.14719711244106293,0,1,-0.024894891499656513,-0.012045067469211744,0.00390625,tied-negative,105,6400,0.005568790249526501,-0.9456062316894531
negative-small,0.7057671321413661,0.14551743865013123,1,1,-0.03515311656795506,-0.016896025760146937,0.00390625,tied-negative,105,6400,0.0073708659037947655,-0.7047615051269531
negative-small,0.7056277722075477,0.15295250713825226,2,1,-0.019401726567746972,-0.00917484450102797,0.00390625,tied-negative,105,6400,0.004295737482607365,-1.3566970825195312
negative-small,0.7055027830225373,0.14942285418510437,3,1,-0.0379090824145155,-0.018308925428623307,0.00390625,tied-negative,105,6400,0.004214947111904621,-0.8848495483398438
negative-small,0.6121937978946498,0.06805143505334854,0,2,1.1674898518549917,0.2791513309605399,0.00390625,tied-negative,105,6400,0.05079227685928345,-0.15244629979133606
negative-small,0.5267518924996587,0.07268904149532318,1,2,1.8022113792624885,0.41731653448061024,0.00390625,tied-negative,105,6400,0.04596848785877228,-0.16514372825622559
negative-small,0.5635913597822174,0.05891430377960205,2,2,1.534997172045452,0.3912354473001595,0.00390625,tied-negative,105,6400,0.050482623279094696,-0.23292392492294312
negative-small,0.5357555997664473,0.06745114922523499,3,2,1.5834044277756478,0.39238313707350936,0.00390625,tied-negative,105,6400,0.03953690826892853,-0.247519850730896
negative-small,0.5875126150031386,0.06239432096481323,0,3,2.117587541734297,0.4705647551522834,0.00390625,tied-negative,105,6400,0.023822464048862457,-0.5686455965042114
negative-small,0.6048392525480857,0.06425081938505173,1,3,1.8292908314883196,0.41505368746415316,0.00390625,tied-negative,105,6400,0.023731481283903122,-0.5702041983604431
negative-small,0.5870919323167288,0.06587296724319458,2,3,1.9291850416448972,0.4340836467544051,0.00390625,tied-negative,105,6400,0.028326278552412987,-0.6368054151535034
negative-small,0.5365327579114488,0.06570619344711304,3,3,2.0707514985668887,0.4528670048621024,0.00390625,tied-negative,105,6400,0.02249329164624214,-0.5638912320137024
negative-small,0.0,0.06198716163635254,0,0,-5.017998838936665,-1.0,0.00390625,tied-negative,106,0,0.06198699772357941,-2.5815995741140796e-06
negative-small,0.0,0.061987172812223434,1,0,-5.047449801445639,-0.9999999999999999,0.00390625,tied-negative,106,0,0.061987005174160004,-2.548876182117965e-06
negative-small,0.0,0.061987172812223434,2,0,-5.050937443192399,-0.9999999999999999,0.00390625,tied-negative,106,0,0.061987001448869705,-2.5859676497930195e-06
negative-small,0.0,0.061987172812223434,3,0,-5.080112017097367,-1.0,0.00390625,tied-negative,106,0,0.061987005174160004,-2.6151394649787107e-06
negative-small,0.0,0.061987172812223434,0,1,-5.0642906849784755,-0.9999999999999999,0.00390625,tied-negative,106,0,0.0619870200753212,-2.354104481128161e-06
negative-small,0.0,0.061987169086933136,1,1,-5.092356713593454,-1.0,0.00390625,tied-negative,106,0,0.061987027525901794,-2.1717655727115925e-06
negative-small,0.0,0.061987169086933136,2,1,-5.035646506745525,-0.9999999999999999,0.00390625,tied-negative,106,0,0.0619870200753212,-2.2816921045887284e-06
negative-small,0.0,0.061987172812223434,3,1,-5.0558090199137204,-1.0,0.00390625,tied-negative,106,0,0.0619870163500309,-2.3966008484421764e-06
negative-small,0.0,0.061987169086933136,0,2,-5.073273781832308,-1.0000000000000002,0.00390625,tied-negative,106,0,0.06198703870177269,-2.004554062295938e-06
negative-small,0.0,0.061987169086933136,1,2,-5.024937724965811,-1.0,0.00390625,tied-negative,106,0,0.06198703497648239,-2.0114930521231145e-06
negative-small,0.0,0.061987169086933136,2,2,-5.0740606969295134,-1.0,0.00390625,tied-negative,106,0,0.06198703497648239,-2.0894337922072737e-06
negative-small,0.0,0.061987169086933136,3,2,-5.067730039584274,-0.9999999999999999,0.00390625,tied-negative,106,0,0.061987049877643585,-1.941422397067072e-06
negative-small,0.0,0.061987169086933136,0,3,-5.050195233585504,-1.0000000000000002,0.00390625,tied-negative,106,0,0.061987049877643585,-1.9654444258776493e-06
negative-small,0.0,0.06198716163635254,1,3,-5.004063618184296,-0.9999999999999999,0.00390625,tied-negative,106,0,0.06198704242706299,-1.9062584897255874e-06
negative-small,0.0,0.061987172812223434,2,3,-5.071466139609066,-1.0,0.00390625,tied-negative,106,0,0.06198704242706299,-2.0278409920138074e-06
negative-small,0.0,0.061987169086933136,3,3,-5.075953436770932,-1.0,0.00390625,tied-negative,106,0,0.06198705732822418,-1.7918250705406535e-06
negative-small,0.6652477745580102,0.017957134172320366,0,0,0.08048235456112486,0.030745820856464778,0.00390625,tied-negative,106,200,0.018383720889687538,-0.007550716400146484
negative-small,0.6329325773634803,0.020660782232880592,1,0,-0.03236256125266693,-0.011903618640287772,0.00390625,tied-negative,106,200,0.020338233560323715,-0.022643327713012695
negative-small,0.6571996256378324,0.027017733082175255,2,0,0.12572760597724097,0.04702273087725621,0.00390625,tied-negative,106,200,0.029521439224481583,0.07529950141906738
negative-small,0.6476885083542189,0.018156886100769043,3,0,-0.079847628562414,-0.03133628256396374,0.00390625,tied-negative,106,200,0.018100377172231674,-0.00988149642944336
negative-small,0.7491950648239497,0.06924152374267578,0,1,0.3164362424070095,0.09088624464929135,0.00390625,tied-negative,106,200,0.05829168111085892,0.003497333498671651
negative-small,0.740594511652195,0.06500482559204102,1,1,0.44227567712986926,0.12731899883660144,0.00390625,tied-negative,106,200,0.06221313402056694,0.13089871406555176
negative-small,0.7523048466498617,0.06825301051139832,2,1,0.4325196176833921,0.1285447907163365,0.00390625,tied-negative,106,200,0.05575673282146454,0.016087936237454414
negative-small,0.7344030432514554,0.06668724119663239,3,1,0.4838894253830428,0.1423188841816984,0.00390625,tied-negative,106,200,0.06079935282468796,0.054536156356334686
negative-small,0.46031515257999756,0.0452435240149498,0,2,2.0052113544615104,0.5578155583563956,0.00390625,tied-negative,106,200,0.03408219665288925,-0.05825793743133545
negative-small,0.491870765856018,0.04720297455787659,1,2,1.8272876574943073,0.5906778183401318,0.00390625,tied-negative,106,200,0.035445686429739,0.027164936065673828
negative-small,0.4643855783358059,0.047806449234485626,2,2,1.9922812950218223,0.5752745658165158,0.00390625,tied-negative,106,200,0.03390682488679886,-0.0811241865158081
negative-small,0.49747953846262705,0.04715367779135704,3,2,1.9251950269024762,0.5643847635529978,0.00390625,tied-negative,106,200,0.03967631608247757,0.1279846429824829
negative-small,0.41620241094731875,0.04640775918960571,0,3,1.5513963447736652,0.5427736001795883,0.00390625,tied-negative,106,200,0.026917163282632828,0.045638084411621094
negative-small,0.41382887455029504,0.04973112791776657,1,3,1.7501530975766235,0.555433276390957,0.00390625,tied-negative,106,200,0.02687695436179638,-0.05735468864440918
negative-small,0.45877160387704125,0.04553024470806122,2,3,1.5893117188590065,0.51189268039392,0.00390625,tied-negative,106,200,0.027821553871035576,0.0074613094329833984
negative-small,0.42801068262555225,0.04675203561782837,3,3,1.7287159728001997,0.5500279479800536,0.00390625,tied-negative,106,200,0.03214821219444275,0.05369079113006592
negative-small,0.6469091649250683,0.01680714637041092,0,0,0.342916985304487,0.10298767939627065,0.00390625,tied-negative,106,400,0.01691674441099167,0.01115119457244873
negative-small,0.6585869088794191,0.021837672218680382,1,0,-0.0647606941874611,-0.017448902216583753,0.00390625,tied-negative,106,400,0.020701266825199127,-0.08043766021728516
negative-small,0.6472901083775162,0.01922711357474327,2,0,0.5355226741413421,0.15405452357937505,0.00390625,tied-negative,106,400,0.021376317366957664,0.10650694370269775
negative-small,0.6755290119346506,0.016258297488093376,3,0,0.16857613741315614,0.05266884087141209,0.00390625,tied-negative,106,400,0.017660290002822876,0.08754241466522217
negative-small,0.7137502307695622,0.06890411674976349,0,1,0.6848609249684113,0.17505151274661612,0.00390625,tied-negative,106,400,0.05152205750346184,0.028342779725790024
negative-small,0.7698965812667711,0.06743897497653961,1,1,0.464991514268683,0.13066878043118976,0.00390625,tied-negative,106,400,0.05474994704127312,0.11179353296756744
negative-small,0.7082747887902042,0.07259450852870941,2,1,0.34557730124835645,0.09351776634842082,0.00390625,tied-negative,106,400,0.05569859594106674,0.09958746284246445
negative-small,0.7023660376741953,0.0659111738204956,3,1,0.7598291627135902,0.2002081839602024,0.00390625,tied-negative,106,400,0.05598843842744827,0.13193701207637787
negative-small,0.5147661350253138,0.03958239406347275,0,2,1.9769579967425899,0.5447332088770768,0.00390625,tied-negative,106,400,0.02326778694987297,0.049004971981048584
negative-small,0.47107314655668425,0.03763158246874809,1,2,1.820754428902604,0.5948058054669587,0.00390625,tied-negative,106,400,0.019362956285476685,0.1444108486175537
negative-small,0.49739410675854884,0.03909236192703247,2,2,2.0797752012405133,0.5642093094701098,0.00390625,tied-negative,106,400,0.01882077194750309,0.05456697940826416
negative-small,0.49636394571914,0.04078597575426102,3,2,1.8854520802055286,0.5573428429737531,0.00390625,tied-negative,106,400,0.027130775153636932,0.23036932945251465
negative-small,0.397066298471785,0.03571264445781708,0,3,1.4440029318128305,0.5828731895122208,0.00390625,tied-negative,106,400,0.020438937470316887,0.1420038342475891
negative-small,0.4097736897803688,0.03758963942527771,1,3,1.5260714824224084,0.5810325405510488,0.00390625,tied-negative,106,400,0.021995041519403458,0.22089529037475586
negative-small,0.447511968705175,0.03633184731006622,2,3,1.549453660678784,0.5527432132283348,0.00390625,tied-negative,106,400,0.020398017019033432,0.19688445329666138
negative-small,0.4236990621988419,0.037003178149461746,3,3,1.7210279498837024,0.5843370409024993,0.00390625,tied-negative,106,400,0.021359402686357498,0.21479535102844238
negative-small,0.6598476594134225,0.020825406536459923,0,0,0.3246458136071091,0.07809301938474793,0.00390625,tied-negative,106,800,0.020245391875505447,-0.02935647964477539
negative-small,0.6831786746622738,0.018611935898661613,1,0,-0.7847629848691524,-0.18056067630304876,0.00390625,tied-negative,106,800,0.015858102589845657,-0.13017964363098145
negative-small,0.6503698664980926,0.02382102608680725,2,0,0.4549464734847157,0.11452400459169225,0.00390625,tied-negative,106,800,0.027025099843740463,0.10757553577423096
negative-small,0.6723647514621444,0.022908475250005722,3,0,0.27942208016603787,0.06867653200419259,0.00390625,tied-negative,106,800,0.024072755128145218,0.0709996223449707
negative-small,0.7289175098014454,0.07147490978240967,0,1,0.43274084138898855,0.11669239005790917,0.00390625,tied-negative,106,800,0.057390183210372925,0.03977450728416443
negative-small,0.741945908242474,0.07703599333763123,1,1,0.43688215577347544,0.12216196782101088,0.00390625,tied-negative,106,800,0.06456740200519562,0.01673293113708496
negative-small,0.7307201663367249,0.07906156033277512,2,1,0.36630749732065176,0.10174506362894385,0.00390625,tied-negative,106,800,0.05890011042356491,-0.03791913390159607
negative-small,0.7311997543260069,0.08190085738897324,3,1,0.4198317451460859,0.10503729462498593,0.00390625,tied-negative,106,800,0.07131445407867432,0.034248799085617065
negative-small,0.6074361566685168,0.04187401384115219,0,2,1.4968522129096888,0.4431368924405274,0.00390625,tied-negative,106,800,0.023707322776317596,0.1243063360452652
negative-small,0.5904988102763814,0.041265252977609634,1,2,1.4512251737759603,0.4603509349023385,0.00390625,tied-negative,106,800,0.023710696026682854,0.27940666675567627
negative-small,0.5789984177312489,0.04247386381030083,2,2,1.6934769362137783,0.47630043459782356,0.00390625,tied-negative,106,800,0.021273333579301834,0.18698254227638245
negative-small,0.5967522507436152,0.04456273838877678,3,2,1.3686097199097988,0.45396193733717044,0.00390625,tied-negative,106,800,0.027547389268875122,0.316758930683136
negative-small,0.5825987679917822,0.04715987294912338,0,3,1.0494768541235362,0.41944951668123887,0.00390625,tied-negative,106,800,0.027808861806988716,0.1718328595161438
negative-small,0.5988742015447277,0.05280201882123947,1,3,1.1238362710074552,0.3670363929873578,0.00390625,tied-negative,106,800,0.03129950910806656,0.2605816423892975
negative-small,0.6037857780047445,0.04519481584429741,2,3,1.219786047489396,0.4118469028431907,0.00390625,tied-negative,106,800,0.029454881325364113,0.22875052690505981
negative-small,0.5906695867713807,0.04473074525594711,3,3,1.3229589486011546,0.43265908394064345,0.00390625,tied-negative,106,800,0.029608778655529022,0.21821880340576172
negative-small,0.6539118765750255,0.050902873277664185,0,0,-0.4132352292134627,-0.16932945970683902,0.00390625,tied-negative,106,1600,0.02469499036669731,-1.3868985176086426
negative-small,0.6645982923068771,0.030442124232649803,1,0,-0.6003797301669964,-0.13669691664224173,0.00390625,tied-negative,106,1600,0.02134920470416546,-0.27683234214782715
negative-small,0.700654888567601,0.0333489291369915,2,0,0.21249820818336185,0.04881408670136697,0.00390625,tied-negative,106,1600,0.02936023846268654,0.06910228729248047
negative-small,0.6433801891228006,0.06729458272457123,3,0,-0.41792379023312926,-0.08697290339029187,0.00390625,tied-negative,106,1600,0.021016711369156837,-0.2576181888580322
negative-small,0.7032705409835833,0.20128989219665527,0,1,-0.116547337200064,-0.048937926242483755,0.00390625,tied-negative,106,1600,0.06106524541974068,-1.0070786476135254
negative-small,0.7069656445780149,0.20018701255321503,1,1,-0.12114294030387072,-0.052464415987105786,0.00390625,tied-negative,106,1600,0.05623503774404526,-0.9472932815551758
negative-small,0.7066527973915262,0.19781053066253662,2,1,-0.13459632471533728,-0.05831106253692764,0.00390625,tied-negative,106,1600,0.057468730956315994,-0.902163028717041
negative-small,0.7065151834977551,0.19944743812084198,3,1,-0.12487073690010356,-0.052897582033586674,0.00390625,tied-negative,106,1600,0.055068932473659515,-0.9054694175720215
negative-small,0.6933730725126086,0.07754760980606079,0,2,0.6434017851955284,0.22127445216646943,0.00390625,tied-negative,106,1600,0.0555059090256691,-0.25962090492248535
negative-small,0.6121014142201697,0.07140254229307175,1,2,1.142977130354941,0.41572381604949976,0.00390625,tied-negative,106,1600,0.04897396266460419,-0.18630154430866241
negative-small,0.6499848745032933,0.07190650701522827,2,2,1.0126180653693564,0.35761580468862303,0.00390625,tied-negative,106,1600,0.058140285313129425,-0.20673111081123352
negative-small,0.6706429849302058,0.08450018614530563,3,2,0.7165844195439809,0.28846193493937217,0.00390625,tied-negative,106,1600,0.06288707256317139,0.1533246636390686
negative-small,0.7001667637093306,0.08663195371627808,0,3,-0.27701178321601394,-0.08613223383911102,0.00390625,tied-negative,106,1600,0.07752855122089386,0.11642247438430786
negative-small,0.6758372713761103,0.08746101707220078,1,3,-0.29316231307646673,-0.08573442489940761,0.00390625,tied-negative,106,1600,0.07851070165634155,0.17481130361557007
negative-small,0.6960207620610639,0.08545629680156708,2,3,-0.5003703135571758,-0.15279094887782088,0.00390625,tied-negative,106,1600,0.08671402931213379,0.15162307024002075
negative-small,0.6615578388738,0.08918189257383347,3,3,-0.7109440333496159,-0.19031685228654596,0.00390625,tied-negative,106,1600,0.09817331284284592,0.23902255296707153
negative-small,0.7127672833174055,0.04662015661597252,0,0,-0.24935137837067603,-0.07927442313086032,0.00390625,tied-negative,106,3200,0.016649292781949043,-2.919536590576172
negative-small,0.7119959377684543,0.05671781301498413,1,0,0.038310624376424886,0.009497829017979997,0.00390625,tied-negative,106,3200,0.05592002719640732,0.03176029771566391
negative-small,0.7280829025872545,0.05754217505455017,2,0,0.5124735243439947,0.10905738619231223,0.00390625,tied-negative,106,3200,0.0594419464468956,0.31643441319465637
negative-small,0.6600260833041163,0.06897319853305817,3,0,-0.02147412306609065,-0.004138115656224602,0.00390625,tied-negative,106,3200,0.029920775443315506,-0.5204869508743286
negative-small,0.7041894908867884,0.22206199169158936,0,1,-0.06583576765396419,-0.03154103639282628,0.00390625,tied-negative,106,3200,0.0553940124809742,-4.584890365600586
negative-small,0.7089887091739886,0.22800622880458832,1,1,-0.03913202037632116,-0.018165371421439896,0.00390625,tied-negative,106,3200,0.04322349652647972,-4.694854736328125
negative-small,0.706153459729426,0.22778165340423584,2,1,-0.06521747668990041,-0.030749321184394173,0.00390625,tied-negative,106,3200,0.041387222707271576,-4.6191606521606445
negative-small,0.7028640890182681,0.22904162108898163,3,1,-0.0982063957490359,-0.045069400228828944,0.00390625,tied-negative,106,3200,0.035962413996458054,-4.882448673248291
negative-small,0.5988779419524981,0.057743363082408905,0,2,1.322430274010273,0.36011795483433406,0.00390625,tied-negative,106,3200,0.045306771993637085,-0.04148435592651367
negative-small,0.5505324413877141,0.06286278367042542,1,2,1.3645334138446088,0.39593775599249176,0.00390625,tied-negative,106,3200,0.04311659187078476,-0.12923991680145264
negative-small,0.5635299857898151,0.07665896415710449,2,2,1.5338989387676611,0.4312530219046254,0.00390625,tied-negative,106,3200,0.05835232511162758,-0.20578575134277344
negative-small,0.5340603281497343,0.06912484019994736,3,2,1.2472118059632535,0.4323793377278765,0.00390625,tied-negative,106,3200,0.06862721592187881,0.17982083559036255
negative-small,0.6089843417418431,0.07565290480852127,0,3,0.8425209986043304,0.2512548705640489,0.00390625,tied-negative,106,3200,0.08079971373081207,0.12286132574081421
negative-small,0.6233747915764016,0.07046893984079361,1,3,1.01926890590881,0.2613253427680615,0.00390625,tied-negative,106,3200,0.06464189291000366,0.02801036834716797
negative-small,0.6337342629207388,0.07553883641958237,2,3,0.7885847209170439,0.20299209942322138,0.00390625,tied-negative,106,3200,0.08327929675579071,0.1261993646621704
negative-small,0.6066814181350035,0.0730256736278534,3,3,1.1523105147074395,0.27393117829128216,0.00390625,tied-negative,106,3200,0.0707455426454544,0.08296430110931396
negative-small,0.8255332139590074,0.04709883779287338,0,0,0.036804228468706915,0.0100599896360131,0.00390625,tied-negative,106,6400,0.020737774670124054,-3.2634363174438477
negative-small,0.7186501261098376,0.05095875263214111,1,0,0.434361784977711,0.10615559888984828,0.00390625,tied-negative,106,6400,0.06257045269012451,0.3609066903591156
negative-small,0.6113949705348352,0.035122476518154144,2,0,1.1219985835044448,0.29364084002156093,0.00390625,tied-negative,106,6400,0.0568123497068882,1.0315072536468506
negative-small,0.6544806085874658,0.06702060997486115,3,0,0.3288974320689092,0.0875706500127605,0.00390625,tied-negative,106,6400,0.04031844809651375,0.07016825675964355
negative-small,0.706172356487451,0.18572565913200378,0,1,-0.051909241920342575,-0.023656752413739535,0.00390625,tied-negative,106,6400,0.022265922278165817,-1.8907017707824707
negative-small,0.7072839745970192,0.18274764716625214,1,1,-0.04862629536852235,-0.021933532756709888,0.00390625,tied-negative,106,6400,0.02204812318086624,-2.151730537414551
negative-small,0.7040187005403057,0.186443492770195,2,1,-0.13880679752917505,-0.061945773991948,0.00390625,tied-negative,106,6400,0.020834248512983322,-1.8354835510253906
negative-small,0.7062980563137247,0.1856895089149475,3,1,0.009667737268887524,0.004432338944268862,0.00390625,tied-negative,106,6400,0.022666869685053825,-1.7240629196166992
negative-small,0.679661250333718,0.07393809407949448,0,2,0.43113672962146626,0.1071843818780064,0.00390625,tied-negative,106,6400,0.07941590249538422,0.10070070624351501
negative-small,0.6725429217695892,0.06834547966718674,1,2,0.13775748823901587,0.03447887413528532,0.00390625,tied-negative,106,6400,0.08436651527881622,0.20117944478988647
negative-small,0.5848440888397142,0.07271883636713028,2,2,1.4408564039964618,0.34599362218939383,0.00390625,tied-negative,106,6400,0.04472964257001877,-0.29769212007522583
negative-small,0.6218439279974448,0.0820494145154953,3,2,0.6707047088260564,0.20786994533937872,0.00390625,tied-negative,106,6400,0.06418604403734207,0.027927160263061523
negative-small,0.6289318514052903,0.07323884963989258,0,3,1.474767102705954,0.35948262398556735,0.00390625,tied-negative,106,6400,0.0402071513235569,-0.5864983797073364
negative-small,0.5601787221221963,0.07106524705886841,1,3,1.6750106685798398,0.38124694254946406,0.00390625,tied-negative,106,6400,0.022708678618073463,-0.5902348756790161
negative-small,0.6308622976675353,0.07823234051465988,2,3,1.425407467034423,0.31293636634078337,0.00390625,tied-negative,106,6400,0.04571232572197914,-0.4357457160949707
negative-small,0.5896001882812578,0.07616477459669113,3,3,1.760491414243833,0.3774095307491518,0.00390625,tied-negative,106,6400,0.023836199194192886,-0.7184228897094727
negative-small,0.0,0.05957752466201782,0,0,-5.079968256430426,-1.0,0.00390625,tied-negative,107,0,0.05957735702395439,-2.709766704356298e-06
negative-small,0.0,0.05957753211259842,1,0,-5.049684007006594,-0.9999999999999998,0.00390625,tied-negative,107,0,0.05957736074924469,-2.727938408497721e-06
negative-small,0.0,0.05957753583788872,2,0,-5.022158349593127,-0.9999999999999999,0.00390625,tied-negative,107,0,0.05957735702395439,-2.7498283543536672e-06
negative-small,0.0,0.05957753211259842,3,0,-5.057118376395664,-1.0,0.00390625,tied-negative,107,0,0.05957735329866409,-2.77302979156957e-06
negative-small,0.0,0.05957752466201782,0,1,-5.049850312021101,-1.0,0.00390625,tied-negative,107,0,0.05957738310098648,-2.2579929463972803e-06
negative-small,0.0,0.05957752466201782,1,1,-5.062385437334811,-1.0,0.00390625,tied-negative,107,0,0.05957739055156708,-2.1320595351426164e-06
negative-small,0.0,0.05957752466201782,2,1,-5.061556187731074,-1.0,0.00390625,tied-negative,107,0,0.05957738310098648,-2.231530288554495e-06
negative-small,0.0,0.05957753211259842,3,1,-5.0476143076301145,-1.0,0.00390625,tied-negative,107,0,0.05957737937569618,-2.3975555905053625e-06
negative-small,0.0,0.059577517211437225,0,2,-5.0864257098770125,-0.9999999999999998,0.00390625,tied-negative,107,0,0.05957740545272827,-1.8805775425789761e-06
negative-small,0.0,0.05957752466201782,1,2,-5.107876253933536,-1.0,0.00390625,tied-negative,107,0,0.05957739055156708,-2.1356140678108204e-06
negative-small,0.0,0.059577520936727524,2,2,-5.059341433480655,-1.0,0.00390625,tied-negative,107,0,0.059577398002147675,-1.979908574867295e-06
negative-small,0.0,0.05957752466201782,3,2,-5.0275180075025565,-0.9999999999999999,0.00390625,tied-negative,107,0,0.05957740172743797,-1.9953708942921367e-06
negative-small,0.0,0.05957752466201782,0,3,-5.039320703424061,-0.9999999999999999,0.00390625,tied-negative,107,0,0.05957741290330887,-1.8584805729915388e-06
negative-small,0.0,0.05957752466201782,1,3,-5.126194569971567,-0.9999999999999999,0.00390625,tied-negative,107,0,0.059577398002147675,-2.0199431673972867e-06
negative-small,0.0,0.05957752466201782,2,3,-5.036464687132507,-0.9999999999999999,0.00390625,tied-negative,107,0,0.05957740917801857,-1.913217829496716e-06
negative-small,0.0,0.05957752466201782,3,3,-5.043579993180031,-1.0,0.00390625,tied-negative,107,0,0.05957741290330887,-1.8128778265236178e-06
negative-small,0.6138044543880034,0.024731090292334557,0,0,-0.2406396829882602,-0.08542476773103942,0.00390625,tied-negative,107,200,0.024462029337882996,-0.017379403114318848
negative-small,0.6395907920087083,0.021809829398989677,1,0,0.03835270824613331,0.013610711913691637,0.00390625,tied-negative,107,200,0.02238050103187561,0.010668158531188965
negative-small,0.6654622777537348,0.02355056069791317,2,0,-0.055214113734046624,-0.021943913789995603,0.00390625,tied-negative,107,200,0.024171501398086548,0.019899606704711914
negative-small,0.6529914432433511,0.023404300212860107,3,0,0.009489608576537863,0.00353002177640306,0.00390625,tied-negative,107,200,0.02389230579137802,0.01114356517791748
negative-small,0.7347506509811974,0.0692065954208374,0,1,0.32149904386267675,0.09308115090261287,0.00390625,tied-negative,107,200,0.06655774265527725,-0.009480215609073639
negative-small,0.7110278629201733,0.07130981981754303,1,1,0.2913282950171604,0.08564486264150688,0.00390625,tied-negative,107,200,0.06860606372356415,-0.04269638657569885
negative-small,0.7545425927938108,0.07472702115774155,2,1,0.05946791724074778,0.01798469027322358,0.00390625,tied-negative,107,200,0.07511276006698608,0.014226414263248444
negative-small,0.7281211311293446,0.073128342628479,3,1,0.30627403308552187,0.09567042883709792,0.00390625,tied-negative,107,200,0.0720677301287651,0.04376571998000145
negative-small,0.5246507105567104,0.03922935575246811,0,2,1.9241492045717818,0.557259307533667,0.00390625,tied-negative,107,200,0.034185346215963364,-0.008063733577728271
negative-small,0.47983432747206894,0.039532359689474106,1,2,1.8750232168794108,0.5824886499311298,0.00390625,tied-negative,107,200,0.030925773084163666,-0.05456551909446716
negative-small,0.5332153279212467,0.03864458203315735,2,2,1.8144035618819745,0.522038642715326,0.00390625,tied-negative,107,200,0.030059175565838814,-0.014388859272003174
negative-small,0.5154389681533276,0.036987729370594025,3,2,1.8168344845924362,0.5529793677609285,0.00390625,tied-negative,107,200,0.030732885003089905,0.016988635063171387
negative-small,0.4387784273835617,0.03691669926047325,0,3,1.4970738091651155,0.5402900011263627,0.00390625,tied-negative,107,200,0.03064681962132454,0.0563502311706543
negative-small,0.44473657937982536,0.03539715334773064,1,3,1.5417049291286136,0.5333770269723771,0.00390625,tied-negative,107,200,0.027885181829333305,0.026188135147094727
negative-small,0.4518050676722806,0.036703743040561676,2,3,1.553145754854442,0.5126079076935509,0.00390625,tied-negative,107,200,0.027990642935037613,0.05955392122268677
