arm,causal_distractor_effect,causal_slot_s_key,causal_target_effect,distractor_key_attention,distractor_value_attention,head,layer,path_scope,seed,step,target_key_attention,target_key_score_margin,target_value_attention
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,0,0,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,1,0,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,2,0,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,3,0,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,0,1,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,1,1,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,2,1,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,3,1,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,0,2,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,1,2,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,2,2,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,3,2,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,0,3,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,1,3,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,2,3,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.10808374732732773,0.7500865459442139,0.6420028209686279,0.05625791475176811,0.05625791475176811,3,3,query-row-to-full-card-direct-edges-all-layers,116,800,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,0,0,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,1,0,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,2,0,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,3,0,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,0,1,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,1,1,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,2,1,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,3,1,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,0,2,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,1,2,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,2,2,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,3,2,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,0,3,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,1,3,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,2,3,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1785932034254074,1.1374719142913818,0.9588786959648132,0.05625791475176811,0.05625791475176811,3,3,query-row-to-full-card-direct-edges-all-layers,116,1600,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,0,0,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,1,0,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,2,0,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,3,0,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,0,1,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,1,1,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,2,1,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,3,1,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,0,2,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,1,2,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,2,2,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,3,2,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,0,3,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,1,3,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,2,3,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.1815836876630783,1.2248462438583374,1.0432626008987427,0.05625791475176811,0.05625791475176811,3,3,query-row-to-full-card-direct-edges-all-layers,116,3200,0.05625791475176811,0.0,0.05625791475176811
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,2,1,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,3,1,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,0,2,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,1,2,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,2,2,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,3,2,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,0,3,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,1,3,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,2,3,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.004913817159831524,0.010690282098948956,0.005776464939117432,0.05800645798444748,0.05800645798444748,3,3,query-row-to-full-card-direct-edges-all-layers,117,0,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,2,1,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,3,1,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,0,2,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,1,2,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,2,2,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,3,2,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,0,3,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,1,3,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,2,3,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.034536998718976974,0.2643986940383911,0.22986169159412384,0.05800645798444748,0.05800645798444748,3,3,query-row-to-full-card-direct-edges-all-layers,117,200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,2,1,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,3,1,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,0,2,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,1,2,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,2,2,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,3,2,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,0,3,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,1,3,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,2,3,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.07987406849861145,0.5219537019729614,0.44207966327667236,0.05800645798444748,0.05800645798444748,3,3,query-row-to-full-card-direct-edges-all-layers,117,400,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,2,1,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,3,1,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,0,2,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,1,2,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,2,2,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,3,2,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,0,3,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,1,3,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,2,3,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.09394185245037079,0.6968531608581543,0.6029112935066223,0.05800645798444748,0.05800645798444748,3,3,query-row-to-full-card-direct-edges-all-layers,117,800,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,2,1,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,3,1,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,0,2,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,1,2,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,2,2,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,3,2,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,0,3,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,1,3,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,2,3,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.15944652259349823,1.0783907175064087,0.918944239616394,0.05800645798444748,0.05800645798444748,3,3,query-row-to-full-card-direct-edges-all-layers,117,1600,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,0,0,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,1,0,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,2,0,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,3,0,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,0,1,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
qk-zero,-0.2106798142194748,1.4199272394180298,1.2092474699020386,0.05800645798444748,0.05800645798444748,1,1,query-row-to-full-card-direct-edges-all-layers,117,3200,0.05800645798444748,0.0,0.05800645798444748
